idsensore,nometiposensore,unitamisura,idstazione,nomestazione,quota,provincia,comune,storico,datastart,datastop,utm_nord,utm_est,lat,lng,location
10167,Biossido di Azoto,µg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-11-29T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
5820,Monossido di Carbonio,mg/m³,525,Corsico v.le Italia,119.0,MI,Corsico,S,1990-12-18T00:00:00.000,2018-07-30T00:00:00.000,5031403,507619,45.43611269,9.09741197,POINT (9.09741197 45.43611269)
17122,Particelle sospese PM2.5,µg/m³,548,Milano v.Senato,118.0,MI,Milano,N,2012-09-04T00:00:00.000,,5035238,515435,45.470501,9.19746075,POINT (9.19746075 45.470501)
12671,Benzo(a)pirene,ng/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2008-02-22T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
10072,PM10 (SM2005),µg/m³,693,Sannazzaro de' Burgondi v.Traversi,85.0,PV,Sannazzaro de' Burgondi,N,2007-01-01T00:00:00.000,,4994371,492461,45.10277464,8.90418742,POINT (8.90418742 45.10277464)
5657,Biossido di Zolfo,µg/m³,554,Saronno v.Santuario,212.0,VA,Saronno,S,1991-05-09T00:00:00.000,2001-03-24T00:00:00.000,5052646,502058,45.62735705,9.02640138,POINT (9.02640138 45.62735705)
30158,Particelle sospese PM2.5,µg/m³,649,Brescia v.Broletto,149.0,BS,Brescia,N,2013-12-13T00:00:00.000,,5043674,595467,45.54006456,10.22281989,POINT (10.22281989 45.54006456)
5954,Ozono,µg/m³,627,Cremona P.zza Cadorna,39.0,CR,Cremona,S,1997-12-11T00:00:00.000,2010-08-30T00:00:00.000,4998110,579872,45.13195042,10.01574064,POINT (10.01574064 45.13195042)
6220,Ossidi di Azoto,µg/m³,584,Bergamo v.Garibaldi,249.0,BG,Bergamo,N,1994-06-21T00:00:00.000,,5060449,551482,45.69568669,9.66126061,POINT (9.66126061 45.69568669)
10352,PM10 (SM2005),µg/m³,517,Turbigo,141.0,MI,Turbigo,N,2008-01-01T00:00:00.000,,5041480,479423,45.52655611,8.73650211,POINT (8.73650211 45.52655611)
12622,Piombo,ng/m³,542,Meda v. Gagarin,222.0,MB,Meda,N,2008-04-18T00:00:00.000,,5056480,512203,45.660992,9.160225,POINT (9.160225 45.660992)
5740,Ozono,µg/m³,567,Chiavenna v.Cerletti,333.0,SO,Chiavenna,S,1996-05-30T00:00:00.000,2018-01-01T00:00:00.000,5129768,530454,46.32081378,9.39559186,POINT (9.39559186 46.32081378)
12616,Piombo,ng/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2008-02-19T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
5965,Biossido di Azoto,µg/m³,633,Soresina v. Landriani,70.0,CR,Soresina,N,1999-10-16T00:00:00.000,,5014860,567712,45.28398,9.86340258,POINT (9.86340258 45.28398)
12609,Cadmio,ng/m³,546,Magenta v. F. Turati,137.0,MI,Magenta,N,2008-04-15T00:00:00.000,,5034328,490635,45.46242074,8.88021388,POINT (8.88021388 45.46242074)
9928,Biossido di Azoto,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2006-04-11T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
12661,Nikel,ng/m³,681,Moggio Loc. Penscei,1194.0,LC,Moggio,N,2008-06-14T00:00:00.000,,5084478,538586,45.91279097,9.49754261,POINT (9.49754261 45.91279097)
12690,Nikel,ng/m³,560,Varese v.Copelli,383.0,VA,Varese,N,2008-04-01T00:00:00.000,,5073728,486035,45.8169745,8.82024911,POINT (8.82024911 45.8169745)
5506,Biossido di Azoto,µg/m³,503,Milano P.zza Zavattari,122.0,MI,Milano,S,1980-09-18T00:00:00.000,2018-07-30T00:00:00.000,5035847,511082,45.47606529,9.14178666,POINT (9.14178666 45.47606529)
20828,Biossido di Azoto,µg/m³,9157,Erba - Buccinigo,335.0,CO,Erba,N,2025-05-15T00:00:00.000,,5072335,516241,45.80439096,9.20901588,POINT (9.20901588 45.80439096)
9968,Ossidi di Azoto,µg/m³,679,Valmadrera v.Pozzi,247.0,LC,Valmadrera,N,2006-02-16T00:00:00.000,,5076576,527307,45.84221272,9.35166247,POINT (9.35166247 45.84221272)
6639,Particolato Totale Sospeso,µg/m³,539,Milano v.Liguria,115.0,MI,Milano,S,1995-05-16T00:00:00.000,2013-05-30T00:00:00.000,5032273,513134,45.44386047,9.16794489,POINT (9.16794489 45.44386047)
9772,Benzene,µg/m³,600,Lodi v.Vignati,80.0,LO,Lodi,N,2005-04-23T00:00:00.000,,5017060,538042,45.30601628,9.48527511,POINT (9.48527511 45.30601628)
6344,Ossidi di Azoto,µg/m³,549,Milano P.zza Abbiategrasso,111.0,MI,Milano,S,1995-05-20T00:00:00.000,2018-07-30T00:00:00.000,5030980,514247,45.43220019,9.18215183,POINT (9.18215183 45.43220019)
6934,PM10 (SM2005),µg/m³,591,Seriate v. Garibaldi,256.0,BG,Seriate,S,2000-01-28T00:00:00.000,2003-08-12T00:00:00.000,5059449,555672,45.68636206,9.71495853,POINT (9.71495853 45.68636206)
6198,Ossidi di Azoto,µg/m³,589,Nembro v.Locatelli,309.0,BG,Nembro,S,1991-06-07T00:00:00.000,2007-03-14T00:00:00.000,5065779,559162,45.74304147,9.76054592,POINT (9.76054592 45.74304147)
6246,Ossidi di Azoto,µg/m³,573,Colico v.La Madoneta,229.0,LC,Colico,N,1996-11-06T00:00:00.000,,5109468,529713,46.1381409,9.38468725,POINT (9.38468725 46.1381409)
6404,Monossido di Carbonio,mg/m³,625,Casalmaggiore v.Volta,23.0,CR,Casalmaggiore,S,1996-05-19T00:00:00.000,2007-02-21T00:00:00.000,4981793,612537,44.98066517,10.42738161,POINT (10.42738161 44.98066517)
10354,PM10 (SM2005),µg/m³,516,Robecchetto con Induno v. Pertini,135.0,MI,Robecchetto con Induno,S,2008-06-27T00:00:00.000,2023-06-06T00:00:00.000,5040503,481768,45.51782742,8.76656744,POINT (8.76656744 45.51782742)
6206,Ossidi di Azoto,µg/m³,593,Ciserano c.so Europa,159.0,BG,Ciserano,S,1994-11-30T00:00:00.000,2018-07-30T00:00:00.000,5048846,547278,45.59155664,9.60613797,POINT (9.60613797 45.59155664)
12614,Arsenico,ng/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2008-02-19T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
6904,Ozono,µg/m³,596,Osio Sotto v.per Levate,182.0,BG,Osio Sotto,N,2004-09-08T00:00:00.000,,5052072,547691,45.62055568,9.61173782,POINT (9.61173782 45.62055568)
6832,Ozono,µg/m³,657,Lonato del Garda v.del Marchesino,180.0,BS,Lonato del Garda,N,2004-03-14T00:00:00.000,,5035536,615762,45.46375819,10.48078183,POINT (10.48078183 45.46375819)
5956,Biossido di Zolfo,µg/m³,628,Cremona p.zza Libertà,61.0,CR,Cremona,S,1992-11-01T00:00:00.000,2006-04-04T00:00:00.000,4998730,581171,45.13738208,10.03237064,POINT (10.03237064 45.13738208)
6342,Ossidi di Azoto,µg/m³,515,Pero SS Sempione,141.0,MI,Pero,S,1986-12-10T00:00:00.000,2018-07-30T00:00:00.000,5039595,507028,45.50985564,9.08997419,POINT (9.08997419 45.50985564)
5799,Monossido di Carbonio,mg/m³,564,Erba v. Battisti,279.0,CO,Erba,S,2009-01-01T00:00:00.000,2014-03-05T00:00:00.000,5072803,517232,45.8085738,9.2217792,POINT (9.2217792 45.8085738)
10475,Biossido di Azoto,µg/m³,1267,Turano Lodigiano v. Gramsci,65.0,LO,Turano Lodigiano,S,2009-08-03T00:00:00.000,2017-03-31T00:00:00.000,5010942,548751,45.25028636,9.62126692,POINT (9.62126692 45.25028636)
5668,Biossido di Zolfo,µg/m³,597,Lallio v. Sforzatica,212.0,BG,Lallio,S,2000-04-13T00:00:00.000,2017-01-01T00:00:00.000,5056421,548190,45.65967114,9.61858011,POINT (9.61858011 45.65967114)
5690,Biossido di Zolfo,µg/m³,603,Castiraga Vidardo v.Craxi,74.0,LO,Castiraga Vidardo,S,2000-01-13T00:00:00.000,2008-04-11T00:00:00.000,5012170,531404,45.26232903,9.40029257,POINT (9.40029257 45.26232903)
5828,Monossido di Carbonio,mg/m³,542,Meda v. Gagarin,222.0,MB,Meda,S,1995-11-01T00:00:00.000,2023-10-03T00:00:00.000,5056480,512203,45.660992,9.160225,POINT (9.160225 45.660992)
9925,Ozono,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2006-04-08T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
5698,Biossido di Zolfo,µg/m³,604,Tavazzano con Villavesco v.Cascina Bagnolo,85.0,LO,Tavazzano con Villavesco,N,2000-01-13T00:00:00.000,,5019734,532492,45.33036444,9.41464375,POINT (9.41464375 45.33036444)
12673,Nikel,ng/m³,1264,Sondrio v.Paribelli,290.0,SO,Sondrio,N,2008-04-01T00:00:00.000,,5113073,567873,46.16785664,9.87921169,POINT (9.87921169 46.16785664)
10078,Ossidi di Azoto,µg/m³,695,Ponti sul Mincio v.San Martino,113.0,MN,Ponti sul Mincio,N,2006-12-20T00:00:00.000,,5030184,631718,45.41277633,10.68336214,POINT (10.68336214 45.41277633)
10159,Ozono,µg/m³,702,Pieve di Coriano v. Bugatte,16.0,MN,Pieve di Coriano,S,2006-11-29T00:00:00.000,2018-01-01T00:00:00.000,4988901,666747,45.03394468,11.11691932,POINT (11.11691932 45.03394468)
6228,Ossidi di Azoto,µg/m³,588,Tavernola Bergamasca v.Riva di Sotto,191.0,BG,Tavernola Bergamasca,N,1990-09-21T00:00:00.000,,5063058,581311,45.71630489,10.04477436,POINT (10.04477436 45.71630489)
5570,Biossido di Azoto,µg/m³,567,Chiavenna v.Cerletti,333.0,SO,Chiavenna,S,1993-10-28T00:00:00.000,2018-07-30T00:00:00.000,5129768,530454,46.32081378,9.39559186,POINT (9.39559186 46.32081378)
5819,Monossido di Carbonio,mg/m³,544,Cormano v. Edison,153.0,MI,Cormano,S,1994-10-29T00:00:00.000,2011-12-31T00:00:00.000,5044180,512693,45.547597,9.166983,POINT (9.166983 45.547597)
6200,Ossidi di Azoto,µg/m³,590,Ponte San Pietro v. Moiolo,225.0,BG,Ponte San Pietro,S,1990-07-04T00:00:00.000,2013-05-26T00:00:00.000,5060449,545762,45.69608872,9.58779631,POINT (9.58779631 45.69608872)
5562,Biossido di Azoto,µg/m³,559,Somma Lombardo v.Facchinetti,210.0,VA,Somma Lombardo,S,2000-03-21T00:00:00.000,2018-07-30T00:00:00.000,5055150,477613,45.64954097,8.71269853,POINT (8.71269853 45.64954097)
6613,Particolato Totale Sospeso,µg/m³,583,Bergamo v.Meucci,249.0,BG,Bergamo,S,2004-06-22T00:00:00.000,2000-07-02T00:00:00.000,5059922,550116,45.69104328,9.64366092,POINT (9.64366092 45.69104328)
20492,Particelle sospese PM2.5,µg/m³,1800,Brescia S.Polo,124.0,BS,Brescia,N,2020-12-07T00:00:00.000,,5040227,598141,45.5086668,10.25637025,POINT (10.25637025 45.5086668)
5540,Biossido di Azoto,µg/m³,537,Lainate v.Mengato,176.0,MI,Lainate,S,1991-09-25T00:00:00.000,2013-09-12T00:00:00.000,5046000,502013,45.56754025,9.02580025,POINT (9.02580025 45.56754025)
6899,Biossido di Zolfo,µg/m³,668,Mantova Lunetta2,25.0,MN,Mantova,S,2003-01-01T00:00:00.000,2018-07-30T00:00:00.000,5002119,643358,45.15799358,10.82394014,POINT (10.82394014 45.15799358)
20455,BlackCarbon,µg/m³,501,Milano v.Marche,129.0,MI,Milano,N,2020-11-25T00:00:00.000,,5038105,514918,45.49631883,9.19093444,POINT (9.19093444 45.49631883)
6619,Particolato Totale Sospeso,µg/m³,561,Como v.Cattaneo,202.0,CO,Como,S,1991-02-17T00:00:00.000,2000-01-02T00:00:00.000,5073500,505203,45.81504217,9.06697886,POINT (9.06697886 45.81504217)
6372,Ossidi di Azoto,µg/m³,503,Milano P.zza Zavattari,122.0,MI,Milano,S,1980-09-18T00:00:00.000,2018-07-30T00:00:00.000,5035847,511082,45.47606529,9.14178666,POINT (9.14178666 45.47606529)
6360,Ossidi di Azoto,µg/m³,513,Trezzo sull'Adda v.Nenni,199.0,MI,Trezzo sull'Adda,S,2001-02-22T00:00:00.000,2017-01-01T00:00:00.000,5051253,539618,45.61370028,9.508134,POINT (9.508134 45.61370028)
5749,Ozono,µg/m³,554,Saronno v.Santuario,212.0,VA,Saronno,N,1991-05-09T00:00:00.000,,5052646,502058,45.62735705,9.02640138,POINT (9.02640138 45.62735705)
12607,Nikel,ng/m³,546,Magenta v. F. Turati,137.0,MI,Magenta,N,2008-04-15T00:00:00.000,,5034328,490635,45.46242074,8.88021388,POINT (8.88021388 45.46242074)
5963,Biossido di Azoto,µg/m³,631,Piadena v. Cavour,30.0,CR,Piadena,S,1992-11-30T00:00:00.000,2018-07-30T00:00:00.000,4998295,608506,45.12979431,10.37983739,POINT (10.37983739 45.12979431)
6860,Biossido di Zolfo,µg/m³,661,Rezzato v.De Gasperi,147.0,BS,Rezzato,S,1992-08-05T00:00:00.000,2003-09-17T00:00:00.000,5041110,604367,45.51571417,10.33624003,POINT (10.33624003 45.51571417)
10179,Biossido di Azoto,µg/m³,704,Sermide e Felonica v. Dalla Chiesa,11.0,MN,Sermide e Felonica,S,2006-11-29T00:00:00.000,2017-01-01T00:00:00.000,4986023,680789,45.00461511,11.29402483,POINT (11.29402483 45.00461511)
10112,Ozono,µg/m³,698,Ceneselli v. Moro,13.0,RO,Ceneselli,S,2006-11-28T00:00:00.000,2017-01-01T00:00:00.000,4987161,686934,45.013458,11.372581,POINT (11.372581 45.013458)
10278,Ossidi di Azoto,µg/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2007-06-16T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
6633,Particolato Totale Sospeso,µg/m³,530,Agrate Brianza v.Ferrario,162.0,MB,Agrate Brianza,S,1990-02-21T00:00:00.000,2007-01-03T00:00:00.000,5046977,527628,45.575778,9.354094,POINT (9.354094 45.575778)
12624,Nikel,ng/m³,705,Milano Pascal Città Studi,122.0,MI,Milano,N,2008-04-01T00:00:00.000,,5036190,518405,45.478347,9.231667,POINT (9.231667 45.478347)
17042,Ammoniaca,µg/m³,677,Cremona Via Fatebenefratelli,43.0,CR,Cremona,N,2011-02-15T00:00:00.000,,4999315,582066,45.14254358,10.04384767,POINT (10.04384767 45.14254358)
10288,Ozono,µg/m³,706,Lecco v.Sora,272.0,LC,Lecco,N,2007-06-28T00:00:00.000,,5078987,531045,45.86375372,9.39995481,POINT (9.39995481 45.86375372)
10169,Monossido di Carbonio,mg/m³,703,Schivenoglia v. Malpasso,,MN,Schivenoglia,N,2006-11-29T00:00:00.000,,4986922,663580,45.01688067,11.07609728,POINT (11.07609728 45.01688067)
6276,Ossidi di Azoto,µg/m³,606,San Giuliano Milanese via Milano,97.0,MI,San Giuliano Milanese,N,2000-01-13T00:00:00.000,,5027003,522127,45.39619767,9.28269897,POINT (9.28269897 45.39619767)
9802,Biossido di Azoto,µg/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2004-12-31T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
5951,Biossido di Zolfo,µg/m³,626,Corte de' Cortesi con Cignone v. Villa Strada Forca,57.0,CR,Corte de' Cortesi con Cignone,S,1992-11-01T00:00:00.000,2012-01-04T00:00:00.000,5014380,578919,45.27848997,10.00620528,POINT (10.00620528 45.27848997)
6611,Particolato Totale Sospeso,µg/m³,595,Filago v.Don Milani,190.0,BG,Filago,S,1991-12-07T00:00:00.000,2004-10-13T00:00:00.000,5053519,543342,45.63387247,9.55609572,POINT (9.55609572 45.63387247)
6675,Particolato Totale Sospeso,µg/m³,567,Chiavenna v.Cerletti,333.0,SO,Chiavenna,S,1993-10-27T00:00:00.000,2002-10-02T00:00:00.000,5129768,530454,46.32081378,9.39559186,POINT (9.39559186 46.32081378)
6841,Biossido di Azoto,µg/m³,659,Odolo v.Praes,349.0,BS,Odolo,N,2013-12-13T00:00:00.000,,5055661,608260,45.64605175,10.38929672,POINT (10.38929672 45.64605175)
6204,Ossidi di Azoto,µg/m³,592,Treviglio p.zza Insurrezione,191.0,BG,Treviglio,N,1991-06-02T00:00:00.000,,5040815,546236,45.51933533,9.59201917,POINT (9.59201917 45.51933533)
5592,Biossido di Azoto,µg/m³,589,Nembro v.Locatelli,309.0,BG,Nembro,S,1991-06-07T00:00:00.000,2007-03-14T00:00:00.000,5065779,559162,45.74304147,9.76054592,POINT (9.76054592 45.74304147)
9899,Ozono,µg/m³,609,Casirate d'Adda v. Cimitero,108.0,BG,Casirate d'Adda,N,2005-12-01T00:00:00.000,,5038450,543458,45.49822794,9.55624181,POINT (9.55624181 45.49822794)
10145,Monossido di Carbonio,mg/m³,701,Ostiglia v.Colombo,14.0,MN,Ostiglia,S,2006-11-29T00:00:00.000,2017-01-01T00:00:00.000,4993316,668216,45.07331225,11.13703575,POINT (11.13703575 45.07331225)
12615,Cadmio,ng/m³,670,Mantova S.Agnese,22.0,MN,Mantova,N,2008-02-19T00:00:00.000,,5002356,641122,45.16057658,10.79557331,POINT (10.79557331 45.16057658)
10185,PM10 (SM2005),µg/m³,704,Sermide e Felonica v. Dalla Chiesa,11.0,MN,Sermide e Felonica,S,2007-01-01T00:00:00.000,2017-01-01T00:00:00.000,4986023,680789,45.00461511,11.29402483,POINT (11.29402483 45.00461511)
5646,Biossido di Zolfo,µg/m³,517,Turbigo,141.0,MI,Turbigo,S,1982-03-08T00:00:00.000,2023-06-08T00:00:00.000,5041480,479423,45.52655611,8.73650211,POINT (8.73650211 45.52655611)
5849,Monossido di Carbonio,mg/m³,556,Gallarate  P.zza S.Lorenzo,240.0,VA,Gallarate,S,1991-06-25T00:00:00.000,2012-01-04T00:00:00.000,5056010,484229,45.65746297,8.79757739,POINT (8.79757739 45.65746297)
20216,Biossido di Zolfo,µg/m³,690,Mezzana Bigli loc. Casoni,73.0,PV,Mezzana Bigli,N,2006-01-20T00:00:00.000,,4990697,489679,45.06966728,8.86890217,POINT (8.86890217 45.06966728)
6616,Particolato Totale Sospeso,µg/m³,586,Costa Volpino v.Nazionale,192.0,BG,Costa Volpino,S,1993-07-26T00:00:00.000,2012-11-23T00:00:00.000,5075429,585212,45.82716061,10.09707131,POINT (10.09707131 45.82716061)
5511,Biossido di Azoto,µg/m³,508,Cassano d'Adda v.di Vona,133.0,MI,Cassano d'Adda,S,1984-12-17T00:00:00.000,2018-01-01T00:00:00.000,5040847,540004,45.52000944,9.51223153,POINT (9.51223153 45.52000944)
5719,Ozono,µg/m³,542,Meda v. Gagarin,222.0,MB,Meda,S,1995-11-01T00:00:00.000,2023-10-12T00:00:00.000,5056480,512203,45.660992,9.160225,POINT (9.160225 45.660992)
