giorno,ATS,parametro,valore_medio,n_misure
2025-02-19,ATS_Montagna,PM25,18.33,3
2025-02-20,ATS_Bergamo,NO2,32.98,216
2025-02-20,ATS_Bergamo,PM10,57.25,8
2025-02-20,ATS_Bergamo,PM25,45.8,5
2025-02-20,ATS_Montagna,NO2,30.23,191
2025-02-20,ATS_Montagna,PM10,55.29,7
2025-02-20,ATS_Montagna,PM25,33.0,3
2025-02-21,ATS_Bergamo,NO2,43.93,215
2025-02-21,ATS_Bergamo,PM10,83.75,8
2025-02-21,ATS_Bergamo,PM25,66.4,5
2025-02-21,ATS_Montagna,NO2,37.12,185
2025-02-21,ATS_Montagna,PM10,77.67,6
2025-02-21,ATS_Montagna,PM25,47.67,3
2025-02-22,ATS_Bergamo,NO2,38.61,216
2025-02-22,ATS_Bergamo,PM10,97.25,8
2025-02-22,ATS_Bergamo,PM25,82.2,5
2025-02-22,ATS_Montagna,NO2,34.68,185
2025-02-22,ATS_Montagna,PM10,105.83,6
2025-02-22,ATS_Montagna,PM25,66.0,3
2025-02-23,ATS_Bergamo,NO2,36.62,216
2025-02-23,ATS_Bergamo,PM10,103.57,7
2025-02-23,ATS_Bergamo,PM25,85.5,4
2025-02-23,ATS_Montagna,NO2,25.2,192
2025-02-23,ATS_Montagna,PM10,105.83,6
2025-02-23,ATS_Montagna,PM25,62.67,3
2025-02-24,ATS_Bergamo,NO2,35.0,214
2025-02-24,ATS_Bergamo,PM10,85.57,7
2025-02-24,ATS_Bergamo,PM25,63.25,4
2025-02-24,ATS_Montagna,NO2,32.02,192
2025-02-24,ATS_Montagna,PM10,109.5,6
2025-02-24,ATS_Montagna,PM25,64.67,3
2025-02-25,ATS_Bergamo,NO2,31.58,215
2025-02-25,ATS_Bergamo,PM10,86.43,7
2025-02-25,ATS_Bergamo,PM25,67.5,4
2025-02-25,ATS_Montagna,NO2,26.69,171
2025-02-25,ATS_Montagna,PM10,104.71,7
2025-02-25,ATS_Montagna,PM25,57.67,3
2025-02-26,ATS_Bergamo,NO2,25.49,216
2025-02-26,ATS_Bergamo,PM10,40.38,8
2025-02-26,ATS_Bergamo,PM25,30.6,5
2025-02-26,ATS_Montagna,NO2,19.46,168
2025-02-26,ATS_Montagna,PM10,45.86,7
2025-02-26,ATS_Montagna,PM25,22.33,3
2025-02-27,ATS_Bergamo,NO2,25.96,215
2025-02-27,ATS_Bergamo,PM10,29.62,8
2025-02-27,ATS_Bergamo,PM25,21.8,5
2025-02-27,ATS_Montagna,NO2,22.96,164
2025-02-27,ATS_Montagna,PM10,25.4,5
2025-02-27,ATS_Montagna,PM25,14.67,3
2025-02-28,ATS_Bergamo,NO2,24.96,215
2025-02-28,ATS_Bergamo,PM10,30.0,8
2025-02-28,ATS_Bergamo,PM25,24.2,5
2025-02-28,ATS_Montagna,NO2,26.37,176
2025-02-28,ATS_Montagna,PM10,32.17,6
2025-02-28,ATS_Montagna,PM25,18.0,3
2025-03-01,ATS_Bergamo,NO2,18.33,216
2025-03-01,ATS_Bergamo,PM10,17.38,8
2025-03-01,ATS_Bergamo,PM25,15.4,5
2025-03-01,ATS_Montagna,NO2,18.26,192
2025-03-01,ATS_Montagna,PM10,20.43,7
2025-03-01,ATS_Montagna,PM25,10.0,3
2025-03-02,ATS_Bergamo,NO2,20.94,216
2025-03-02,ATS_Bergamo,PM10,21.75,8
2025-03-02,ATS_Bergamo,PM25,21.0,5
2025-03-02,ATS_Montagna,NO2,20.41,192
2025-03-02,ATS_Montagna,PM10,25.29,7
2025-03-02,ATS_Montagna,PM25,14.67,3
2025-03-03,ATS_Bergamo,NO2,30.01,216
2025-03-03,ATS_Bergamo,PM10,32.25,8
2025-03-03,ATS_Bergamo,PM25,25.8,5
2025-03-03,ATS_Montagna,NO2,28.84,190
2025-03-03,ATS_Montagna,PM10,34.43,7
2025-03-03,ATS_Montagna,PM25,21.67,3
2025-03-04,ATS_Bergamo,NO2,32.82,209
2025-03-04,ATS_Bergamo,PM10,43.38,8
2025-03-04,ATS_Bergamo,PM25,35.0,5
2025-03-04,ATS_Montagna,NO2,34.94,192
2025-03-04,ATS_Montagna,PM10,47.86,7
2025-03-04,ATS_Montagna,PM25,26.33,3
2025-03-05,ATS_Bergamo,NO2,34.56,212
2025-03-05,ATS_Bergamo,PM10,38.38,8
2025-03-05,ATS_Bergamo,PM25,27.8,5
2025-03-05,ATS_Montagna,NO2,35.62,192
2025-03-05,ATS_Montagna,PM10,50.71,7
2025-03-05,ATS_Montagna,PM25,25.67,3
2025-03-06,ATS_Bergamo,NO2,32.9,197
2025-03-06,ATS_Bergamo,PM10,34.5,8
2025-03-06,ATS_Bergamo,PM25,24.6,5
2025-03-06,ATS_Montagna,NO2,38.49,191
2025-03-06,ATS_Montagna,PM10,52.0,7
2025-03-06,ATS_Montagna,PM25,25.67,3
2025-03-07,ATS_Bergamo,NO2,32.63,192
2025-03-07,ATS_Bergamo,PM10,40.75,8
2025-03-07,ATS_Bergamo,PM25,28.4,5
2025-03-07,ATS_Montagna,NO2,35.73,192
2025-03-07,ATS_Montagna,PM10,51.29,7
2025-03-07,ATS_Montagna,PM25,26.33,3
2025-03-08,ATS_Bergamo,NO2,30.39,192
2025-03-08,ATS_Bergamo,PM10,41.12,8
2025-03-08,ATS_Bergamo,PM25,30.0,5
2025-03-08,ATS_Montagna,NO2,35.81,192
2025-03-08,ATS_Montagna,PM10,57.29,7
2025-03-08,ATS_Montagna,PM25,32.33,3
2025-03-09,ATS_Bergamo,NO2,25.55,192
2025-03-09,ATS_Bergamo,PM10,41.88,8
2025-03-09,ATS_Bergamo,PM25,31.2,5
2025-03-09,ATS_Montagna,NO2,31.94,192
2025-03-09,ATS_Montagna,PM10,57.0,7
2025-03-09,ATS_Montagna,PM25,30.33,3
2025-03-10,ATS_Bergamo,NO2,22.76,192
2025-03-10,ATS_Bergamo,PM10,25.5,8
2025-03-10,ATS_Bergamo,PM25,18.0,5
2025-03-10,ATS_Montagna,NO2,18.46,192
2025-03-10,ATS_Montagna,PM10,23.57,7
2025-03-10,ATS_Montagna,PM25,13.67,3
2025-03-11,ATS_Bergamo,NO2,25.48,192
2025-03-11,ATS_Bergamo,PM10,19.12,8
2025-03-11,ATS_Bergamo,PM25,15.4,5
2025-03-11,ATS_Montagna,NO2,22.35,192
2025-03-11,ATS_Montagna,PM10,31.0,7
2025-03-11,ATS_Montagna,PM25,17.67,3
2025-03-12,ATS_Bergamo,NO2,25.04,192
2025-03-12,ATS_Bergamo,PM10,11.12,8
2025-03-12,ATS_Bergamo,PM25,10.0,5
2025-03-12,ATS_Montagna,NO2,18.68,192
2025-03-12,ATS_Montagna,PM10,15.0,7
2025-03-12,ATS_Montagna,PM25,9.33,3
2025-03-13,ATS_Bergamo,NO2,22.75,192
2025-03-13,ATS_Bergamo,PM10,15.0,7
2025-03-13,ATS_Bergamo,PM25,9.75,4
2025-03-13,ATS_Montagna,NO2,13.89,192
2025-03-13,ATS_Montagna,PM10,15.0,7
2025-03-13,ATS_Montagna,PM25,8.67,3
2025-03-14,ATS_Bergamo,NO2,20.62,192
2025-03-14,ATS_Bergamo,PM10,9.71,7
2025-03-14,ATS_Bergamo,PM25,4.0,3
2025-03-14,ATS_Montagna,NO2,14.06,192
2025-03-14,ATS_Montagna,PM10,9.71,7
2025-03-14,ATS_Montagna,PM25,6.0,3
2025-03-15,ATS_Bergamo,NO2,19.07,192
2025-03-15,ATS_Bergamo,PM10,10.62,8
2025-03-15,ATS_Bergamo,PM25,8.2,5
2025-03-15,ATS_Montagna,NO2,12.37,192
2025-03-15,ATS_Montagna,PM10,11.29,7
2025-03-15,ATS_Montagna,PM25,6.0,3
2025-03-16,ATS_Bergamo,NO2,13.45,192
2025-03-16,ATS_Bergamo,PM10,10.38,8
2025-03-16,ATS_Bergamo,PM25,7.6,5
2025-03-16,ATS_Montagna,NO2,10.36,192
2025-03-16,ATS_Montagna,PM10,11.71,7
2025-03-16,ATS_Montagna,PM25,5.0,3
2025-03-17,ATS_Bergamo,NO2,19.27,204
2025-03-17,ATS_Bergamo,PM10,18.62,8
2025-03-17,ATS_Bergamo,PM25,13.4,5
2025-03-17,ATS_Montagna,NO2,15.69,192
2025-03-17,ATS_Montagna,PM10,17.43,7
2025-03-17,ATS_Montagna,PM25,7.67,3
2025-03-18,ATS_Bergamo,NO2,13.66,216
2025-03-18,ATS_Bergamo,PM10,15.0,8
2025-03-18,ATS_Bergamo,PM25,11.4,5
2025-03-18,ATS_Montagna,NO2,11.89,187
2025-03-18,ATS_Montagna,PM10,14.2,5
2025-03-18,ATS_Montagna,PM25,6.67,3
2025-03-19,ATS_Bergamo,NO2,25.89,215
2025-03-19,ATS_Bergamo,PM10,28.57,7
2025-03-19,ATS_Bergamo,PM25,21.75,4
2025-03-19,ATS_Montagna,NO2,24.64,192
2025-03-19,ATS_Montagna,PM10,28.14,7
2025-03-19,ATS_Montagna,PM25,15.67,3
2025-03-20,ATS_Bergamo,NO2,31.45,216
2025-03-20,ATS_Bergamo,PM10,40.75,8
2025-03-20,ATS_Bergamo,PM25,31.8,5
2025-03-20,ATS_Montagna,NO2,31.76,174
2025-03-20,ATS_Montagna,PM10,43.57,7
2025-03-20,ATS_Montagna,PM25,24.5,2
2025-03-21,ATS_Bergamo,NO2,30.12,216
2025-03-21,ATS_Bergamo,PM10,55.88,8
2025-03-21,ATS_Bergamo,PM25,41.6,5
2025-03-21,ATS_Montagna,NO2,31.05,168
2025-03-21,ATS_Montagna,PM10,58.43,7
2025-03-21,ATS_Montagna,PM25,32.0,3
2025-03-22,ATS_Bergamo,NO2,20.47,216
2025-03-22,ATS_Bergamo,PM10,39.25,8
2025-03-22,ATS_Bergamo,PM25,28.4,5
2025-03-22,ATS_Montagna,NO2,17.1,168
2025-03-22,ATS_Montagna,PM10,35.86,7
2025-03-22,ATS_Montagna,PM25,21.33,3
2025-03-23,ATS_Bergamo,NO2,12.21,216
2025-03-23,ATS_Bergamo,PM10,10.25,8
2025-03-23,ATS_Bergamo,PM25,9.75,4
2025-03-23,ATS_Montagna,NO2,13.9,168
2025-03-23,ATS_Montagna,PM10,14.86,7
2025-03-23,ATS_Montagna,PM25,9.33,3
2025-03-24,ATS_Bergamo,NO2,20.99,216
2025-03-24,ATS_Bergamo,PM10,13.75,8
2025-03-24,ATS_Bergamo,PM25,11.5,4
2025-03-24,ATS_Montagna,NO2,19.41,181
2025-03-24,ATS_Montagna,PM10,20.57,7
2025-03-24,ATS_Montagna,PM25,11.0,3
2025-03-25,ATS_Bergamo,NO2,18.48,216
2025-03-25,ATS_Bergamo,PM10,19.12,8
2025-03-25,ATS_Bergamo,PM25,14.2,5
2025-03-25,ATS_Montagna,NO2,19.81,191
2025-03-25,ATS_Montagna,PM10,22.14,7
2025-03-25,ATS_Montagna,PM25,13.0,3
2025-03-26,ATS_Bergamo,NO2,18.1,215
2025-03-26,ATS_Bergamo,PM10,17.75,8
2025-03-26,ATS_Bergamo,PM25,14.4,5
2025-03-26,ATS_Montagna,NO2,20.04,192
2025-03-26,ATS_Montagna,PM10,23.14,7
2025-03-26,ATS_Montagna,PM25,12.33,3
2025-03-27,ATS_Bergamo,NO2,18.89,216
2025-03-27,ATS_Bergamo,PM10,18.12,8
2025-03-27,ATS_Bergamo,PM25,12.8,5
2025-03-27,ATS_Montagna,NO2,17.86,192
2025-03-27,ATS_Montagna,PM10,17.57,7
2025-03-27,ATS_Montagna,PM25,10.33,3
2025-03-28,ATS_Bergamo,NO2,17.37,216
2025-03-28,ATS_Bergamo,PM10,18.12,8
2025-03-28,ATS_Bergamo,PM25,11.4,5
2025-03-28,ATS_Montagna,NO2,17.16,191
2025-03-28,ATS_Montagna,PM10,16.29,7
2025-03-28,ATS_Montagna,PM25,10.0,3
2025-03-29,ATS_Bergamo,NO2,11.84,216
2025-03-29,ATS_Bergamo,PM10,14.38,8
2025-03-29,ATS_Bergamo,PM25,9.0,4
2025-03-29,ATS_Montagna,NO2,12.81,192
2025-03-29,ATS_Montagna,PM10,12.86,7
2025-03-29,ATS_Montagna,PM25,9.67,3
2025-03-30,ATS_Bergamo,NO2,14.28,216
2025-03-30,ATS_Bergamo,PM10,10.25,8
2025-03-30,ATS_Bergamo,PM25,7.6,5
2025-03-30,ATS_Montagna,NO2,15.83,192
2025-03-30,ATS_Montagna,PM10,12.43,7
2025-03-30,ATS_Montagna,PM25,8.33,3
2025-03-31,ATS_Bergamo,NO2,13.5,215
2025-03-31,ATS_Bergamo,PM10,11.75,8
2025-03-31,ATS_Bergamo,PM25,7.0,5
2025-03-31,ATS_Montagna,NO2,15.9,192
2025-03-31,ATS_Montagna,PM10,12.29,7
2025-03-31,ATS_Montagna,PM25,4.33,3
2025-04-01,ATS_Bergamo,NO2,16.88,215
2025-04-01,ATS_Bergamo,PM10,13.88,8
2025-04-01,ATS_Bergamo,PM25,9.2,5
2025-04-01,ATS_Montagna,NO2,15.85,192
2025-04-01,ATS_Montagna,PM10,14.29,7
2025-04-01,ATS_Montagna,PM25,5.67,3
2025-04-02,ATS_Bergamo,NO2,19.11,215
2025-04-02,ATS_Bergamo,PM10,20.62,8
2025-04-02,ATS_Bergamo,PM25,13.8,5
2025-04-02,ATS_Montagna,NO2,16.89,191
2025-04-02,ATS_Montagna,PM10,17.0,7
2025-04-02,ATS_Montagna,PM25,10.67,3
2025-04-03,ATS_Bergamo,NO2,23.48,216
2025-04-03,ATS_Bergamo,PM10,31.62,8
2025-04-03,ATS_Bergamo,PM25,20.8,5
2025-04-03,ATS_Montagna,NO2,20.93,192
2025-04-03,ATS_Montagna,PM10,25.29,7
2025-04-03,ATS_Montagna,PM25,13.33,3
2025-04-04,ATS_Bergamo,NO2,24.12,216
2025-04-04,ATS_Bergamo,PM10,39.25,8
2025-04-04,ATS_Bergamo,PM25,26.0,5
2025-04-04,ATS_Montagna,NO2,25.82,192
2025-04-04,ATS_Montagna,PM10,37.86,7
2025-04-04,ATS_Montagna,PM25,20.33,3
2025-04-05,ATS_Bergamo,NO2,20.46,216
2025-04-05,ATS_Bergamo,PM10,35.88,8
2025-04-05,ATS_Bergamo,PM25,22.2,5
2025-04-05,ATS_Montagna,NO2,21.5,192
2025-04-05,ATS_Montagna,PM10,36.86,7
2025-04-05,ATS_Montagna,PM25,19.67,3
2025-04-06,ATS_Bergamo,NO2,14.22,216
2025-04-06,ATS_Bergamo,PM10,25.0,8
2025-04-06,ATS_Bergamo,PM25,13.2,5
2025-04-06,ATS_Montagna,NO2,12.55,192
2025-04-06,ATS_Montagna,PM10,22.71,7
2025-04-06,ATS_Montagna,PM25,9.33,3
2025-04-07,ATS_Bergamo,NO2,10.7,215
2025-04-07,ATS_Bergamo,PM10,21.75,8
2025-04-07,ATS_Bergamo,PM25,10.0,5
2025-04-07,ATS_Montagna,NO2,12.33,192
2025-04-07,ATS_Montagna,PM10,23.43,7
2025-04-07,ATS_Montagna,PM25,7.33,3
2025-04-08,ATS_Bergamo,NO2,14.58,216
2025-04-08,ATS_Bergamo,PM10,23.43,7
2025-04-08,ATS_Bergamo,PM25,13.25,4
2025-04-08,ATS_Montagna,NO2,14.6,192
2025-04-08,ATS_Montagna,PM10,22.29,7
2025-04-08,ATS_Montagna,PM25,9.33,3
2025-04-09,ATS_Bergamo,NO2,22.43,216
2025-04-09,ATS_Bergamo,PM10,38.5,8
2025-04-09,ATS_Bergamo,PM25,24.6,5
2025-04-09,ATS_Montagna,NO2,23.75,192
2025-04-09,ATS_Montagna,PM10,40.43,7
2025-04-09,ATS_Montagna,PM25,19.0,3
2025-04-10,ATS_Bergamo,NO2,24.48,216
2025-04-10,ATS_Bergamo,PM10,38.5,8
2025-04-10,ATS_Bergamo,PM25,25.0,5
2025-04-10,ATS_Montagna,NO2,23.14,192
2025-04-10,ATS_Montagna,PM10,36.71,7
2025-04-10,ATS_Montagna,PM25,18.33,3
2025-04-11,ATS_Bergamo,NO2,23.86,216
2025-04-11,ATS_Bergamo,PM10,33.88,8
2025-04-11,ATS_Bergamo,PM25,17.6,5
2025-04-11,ATS_Montagna,NO2,23.11,192
2025-04-11,ATS_Montagna,PM10,37.29,7
2025-04-11,ATS_Montagna,PM25,16.33,3
2025-04-12,ATS_Bergamo,NO2,17.61,216
2025-04-12,ATS_Bergamo,PM10,31.12,8
2025-04-12,ATS_Bergamo,PM25,19.8,5
2025-04-12,ATS_Montagna,NO2,17.31,192
2025-04-12,ATS_Montagna,PM10,29.43,7
2025-04-12,ATS_Montagna,PM25,15.0,3
2025-04-13,ATS_Bergamo,NO2,14.17,216
2025-04-13,ATS_Bergamo,PM10,21.0,8
2025-04-13,ATS_Bergamo,PM25,13.4,5
2025-04-13,ATS_Montagna,NO2,12.44,192
2025-04-13,ATS_Montagna,PM10,15.43,7
2025-04-13,ATS_Montagna,PM25,9.33,3
2025-04-14,ATS_Bergamo,NO2,17.16,216
2025-04-14,ATS_Bergamo,PM10,21.12,8
2025-04-14,ATS_Bergamo,PM25,14.8,5
2025-04-14,ATS_Montagna,NO2,13.87,167
2025-04-14,ATS_Montagna,PM10,19.57,7
2025-04-14,ATS_Montagna,PM25,8.33,3
2025-04-15,ATS_Bergamo,NO2,19.98,216
2025-04-15,ATS_Bergamo,PM10,11.88,8
2025-04-15,ATS_Bergamo,PM25,7.8,5
2025-04-15,ATS_Montagna,NO2,14.75,164
2025-04-15,ATS_Montagna,PM10,12.29,7
2025-04-15,ATS_Montagna,PM25,8.0,3
2025-04-16,ATS_Bergamo,NO2,15.44,216
2025-04-16,ATS_Bergamo,PM10,15.5,8
2025-04-16,ATS_Bergamo,PM25,7.0,4
2025-04-16,ATS_Montagna,NO2,9.86,174
2025-04-16,ATS_Montagna,PM10,23.86,7
2025-04-16,ATS_Montagna,PM25,7.67,3
2025-04-17,ATS_Bergamo,NO2,11.54,216
2025-04-17,ATS_Bergamo,PM10,11.0,8
2025-04-17,ATS_Bergamo,PM25,5.25,4
2025-04-17,ATS_Montagna,NO2,9.5,185
2025-04-17,ATS_Montagna,PM10,14.29,7
2025-04-17,ATS_Montagna,PM25,4.0,2
2025-04-18,ATS_Bergamo,NO2,13.59,216
2025-04-18,ATS_Bergamo,PM10,9.62,8
2025-04-18,ATS_Bergamo,PM25,6.0,4
2025-04-18,ATS_Montagna,NO2,11.75,178
2025-04-18,ATS_Montagna,PM10,9.0,6
2025-04-18,ATS_Montagna,PM25,4.5,2
2025-04-19,ATS_Bergamo,NO2,13.18,216
2025-04-19,ATS_Bergamo,PM10,13.88,8
2025-04-19,ATS_Bergamo,PM25,9.8,5
2025-04-19,ATS_Montagna,NO2,13.01,168
2025-04-19,ATS_Montagna,PM10,15.29,7
2025-04-19,ATS_Montagna,PM25,6.0,3
2025-04-20,ATS_Bergamo,NO2,11.19,216
2025-04-20,ATS_Bergamo,PM10,13.38,8
2025-04-20,ATS_Bergamo,PM25,8.6,5
2025-04-20,ATS_Montagna,NO2,9.35,168
2025-04-20,ATS_Montagna,PM10,17.17,6
2025-04-20,ATS_Montagna,PM25,7.5,2
2025-04-21,ATS_Bergamo,NO2,10.39,216
2025-04-21,ATS_Bergamo,PM10,11.75,8
2025-04-21,ATS_Bergamo,PM25,6.6,5
2025-04-21,ATS_Montagna,NO2,10.49,149
2025-04-21,ATS_Montagna,PM10,16.0,6
2025-04-21,ATS_Montagna,PM25,6.5,2
2025-04-22,ATS_Bergamo,NO2,13.63,215
2025-04-22,ATS_Bergamo,PM10,13.62,8
2025-04-22,ATS_Bergamo,PM25,8.6,5
2025-04-22,ATS_Montagna,NO2,17.03,156
2025-04-22,ATS_Montagna,PM10,15.83,6
2025-04-22,ATS_Montagna,PM25,8.5,2
2025-04-23,ATS_Bergamo,NO2,14.62,216
2025-04-23,ATS_Bergamo,PM10,21.75,8
2025-04-23,ATS_Bergamo,PM25,11.0,5
2025-04-23,ATS_Montagna,NO2,17.02,173
2025-04-23,ATS_Montagna,PM10,19.57,7
2025-04-23,ATS_Montagna,PM25,9.67,3
2025-04-24,ATS_Bergamo,NO2,11.08,216
2025-04-24,ATS_Bergamo,PM10,7.62,8
2025-04-24,ATS_Bergamo,PM25,5.8,5
2025-04-24,ATS_Montagna,NO2,12.79,192
2025-04-24,ATS_Montagna,PM10,8.14,7
2025-04-24,ATS_Montagna,PM25,4.0,3
2025-04-25,ATS_Bergamo,NO2,8.62,216
2025-04-25,ATS_Bergamo,PM10,8.5,8
2025-04-25,ATS_Bergamo,PM25,5.0,5
2025-04-25,ATS_Montagna,NO2,11.73,192
2025-04-25,ATS_Montagna,PM10,9.29,7
2025-04-25,ATS_Montagna,PM25,5.67,3
2025-04-26,ATS_Bergamo,NO2,10.85,216
2025-04-26,ATS_Bergamo,PM10,8.5,8
2025-04-26,ATS_Bergamo,PM25,6.4,5
2025-04-26,ATS_Montagna,NO2,13.3,192
2025-04-26,ATS_Montagna,PM10,11.57,7
2025-04-26,ATS_Montagna,PM25,6.0,3
2025-04-27,ATS_Bergamo,NO2,9.11,216
2025-04-27,ATS_Bergamo,PM10,12.12,8
2025-04-27,ATS_Bergamo,PM25,8.8,5
2025-04-27,ATS_Montagna,NO2,11.38,192
2025-04-27,ATS_Montagna,PM10,12.43,7
2025-04-27,ATS_Montagna,PM25,6.67,3
2025-04-28,ATS_Bergamo,NO2,11.63,216
2025-04-28,ATS_Bergamo,PM10,14.38,8
2025-04-28,ATS_Bergamo,PM25,12.0,4
2025-04-28,ATS_Montagna,NO2,15.22,192
2025-04-28,ATS_Montagna,PM10,20.71,7
2025-04-28,ATS_Montagna,PM25,7.67,3
2025-04-29,ATS_Bergamo,NO2,13.12,216
2025-04-29,ATS_Bergamo,PM10,18.75,8
2025-04-29,ATS_Bergamo,PM25,11.75,4
2025-04-29,ATS_Montagna,NO2,19.02,190
2025-04-29,ATS_Montagna,PM10,26.57,7
2025-04-29,ATS_Montagna,PM25,11.67,3
2025-04-30,ATS_Bergamo,NO2,14.48,216
2025-04-30,ATS_Bergamo,PM10,22.71,7
2025-04-30,ATS_Bergamo,PM25,13.2,5
2025-04-30,ATS_Montagna,NO2,21.44,180
2025-04-30,ATS_Montagna,PM10,30.5,6
2025-04-30,ATS_Montagna,PM25,14.0,3
2025-05-01,ATS_Bergamo,NO2,10.33,215
2025-05-01,ATS_Bergamo,PM10,21.43,7
2025-05-01,ATS_Bergamo,PM25,13.2,5
2025-05-01,ATS_Montagna,NO2,18.31,176
2025-05-01,ATS_Montagna,PM10,29.67,6
2025-05-01,ATS_Montagna,PM25,22.0,3
2025-05-02,ATS_Bergamo,NO2,13.02,216
2025-05-02,ATS_Bergamo,PM10,20.57,7
2025-05-02,ATS_Bergamo,PM25,12.2,5
2025-05-02,ATS_Montagna,NO2,18.49,192
2025-05-02,ATS_Montagna,PM10,24.86,7
2025-05-02,ATS_Montagna,PM25,12.67,3
2025-05-03,ATS_Bergamo,NO2,11.64,216
2025-05-03,ATS_Bergamo,PM10,15.71,7
2025-05-03,ATS_Bergamo,PM25,8.0,5
2025-05-03,ATS_Montagna,NO2,17.12,192
2025-05-03,ATS_Montagna,PM10,17.43,7
2025-05-03,ATS_Montagna,PM25,7.33,3
2025-05-04,ATS_Bergamo,NO2,9.13,193
2025-05-04,ATS_Bergamo,PM10,16.57,7
2025-05-04,ATS_Bergamo,PM25,6.4,5
2025-05-04,ATS_Montagna,NO2,10.75,192
2025-05-04,ATS_Montagna,PM10,16.0,7
2025-05-04,ATS_Montagna,PM25,6.33,3
2025-05-05,ATS_Bergamo,NO2,11.01,192
2025-05-05,ATS_Bergamo,PM10,13.86,7
2025-05-05,ATS_Bergamo,PM25,5.4,5
2025-05-05,ATS_Montagna,NO2,11.33,182
2025-05-05,ATS_Montagna,PM10,12.0,5
2025-05-05,ATS_Montagna,PM25,6.0,2
2025-05-06,ATS_Bergamo,NO2,11.3,189
2025-05-06,ATS_Bergamo,PM10,8.5,8
2025-05-06,ATS_Bergamo,PM25,4.8,5
2025-05-06,ATS_Montagna,NO2,8.9,182
2025-05-06,ATS_Montagna,PM10,7.5,6
2025-05-06,ATS_Montagna,PM25,4.5,2
2025-05-07,ATS_Bergamo,NO2,11.2,179
2025-05-07,ATS_Bergamo,PM10,8.43,7
2025-05-07,ATS_Bergamo,PM25,4.0,4
2025-05-07,ATS_Montagna,NO2,11.23,192
2025-05-07,ATS_Montagna,PM10,10.43,7
2025-05-07,ATS_Montagna,PM25,4.67,3
2025-05-08,ATS_Bergamo,NO2,12.66,168
2025-05-08,ATS_Bergamo,PM10,12.43,7
2025-05-08,ATS_Bergamo,PM25,9.5,4
2025-05-08,ATS_Montagna,NO2,12.74,192
2025-05-08,ATS_Montagna,PM10,14.0,7
2025-05-08,ATS_Montagna,PM25,5.67,3
2025-05-09,ATS_Bergamo,NO2,12.05,176
2025-05-09,ATS_Bergamo,PM10,11.38,8
2025-05-09,ATS_Bergamo,PM25,8.6,5
2025-05-09,ATS_Montagna,NO2,12.38,192
2025-05-09,ATS_Montagna,PM10,14.29,7
2025-05-09,ATS_Montagna,PM25,6.33,3
2025-05-10,ATS_Bergamo,NO2,12.04,188
2025-05-10,ATS_Bergamo,PM10,14.38,8
2025-05-10,ATS_Bergamo,PM25,11.0,5
2025-05-10,ATS_Montagna,NO2,12.46,192
2025-05-10,ATS_Montagna,PM10,15.71,7
2025-05-10,ATS_Montagna,PM25,7.67,3
2025-05-11,ATS_Bergamo,NO2,9.32,192
2025-05-11,ATS_Bergamo,PM10,14.12,8
2025-05-11,ATS_Bergamo,PM25,9.0,5
2025-05-11,ATS_Montagna,NO2,13.41,192
2025-05-11,ATS_Montagna,PM10,18.0,7
2025-05-11,ATS_Montagna,PM25,9.0,3
2025-05-12,ATS_Bergamo,NO2,14.46,188
2025-05-12,ATS_Bergamo,PM10,13.38,8
2025-05-12,ATS_Bergamo,PM25,7.8,5
2025-05-12,ATS_Montagna,NO2,14.71,190
2025-05-12,ATS_Montagna,PM10,13.71,7
2025-05-12,ATS_Montagna,PM25,7.33,3
2025-05-13,ATS_Bergamo,NO2,11.37,175
2025-05-13,ATS_Bergamo,PM10,12.67,6
2025-05-13,ATS_Bergamo,PM25,7.25,4
2025-05-13,ATS_Montagna,NO2,9.73,179
2025-05-13,ATS_Montagna,PM10,15.71,7
2025-05-13,ATS_Montagna,PM25,7.67,3
2025-05-14,ATS_Bergamo,NO2,14.26,185
2025-05-14,ATS_Bergamo,PM10,13.33,6
2025-05-14,ATS_Bergamo,PM25,7.5,4
2025-05-14,ATS_Montagna,NO2,15.12,168
2025-05-14,ATS_Montagna,PM10,15.14,7
2025-05-14,ATS_Montagna,PM25,6.5,2
2025-05-15,ATS_Bergamo,NO2,15.63,204
2025-05-15,ATS_Bergamo,PM10,16.14,7
2025-05-15,ATS_Bergamo,PM25,11.0,5
2025-05-15,ATS_Montagna,NO2,17.05,178
2025-05-15,ATS_Montagna,PM10,19.0,6
2025-05-15,ATS_Montagna,PM25,11.5,2
2025-05-16,ATS_Bergamo,NO2,9.78,216
2025-05-16,ATS_Bergamo,PM10,16.88,8
2025-05-16,ATS_Bergamo,PM25,8.4,5
2025-05-16,ATS_Montagna,NO2,9.53,191
2025-05-16,ATS_Montagna,PM10,12.5,6
2025-05-16,ATS_Montagna,PM25,7.0,2
2025-05-17,ATS_Bergamo,NO2,11.86,216
2025-05-17,ATS_Bergamo,PM10,15.62,8
2025-05-17,ATS_Bergamo,PM25,9.0,5
2025-05-17,ATS_Montagna,NO2,13.27,191
2025-05-17,ATS_Montagna,PM10,15.43,7
2025-05-17,ATS_Montagna,PM25,6.67,3
2025-05-18,ATS_Bergamo,NO2,9.09,216
2025-05-18,ATS_Bergamo,PM10,11.0,8
2025-05-18,ATS_Bergamo,PM25,6.6,5
2025-05-18,ATS_Montagna,NO2,10.52,192
