giorno,ATS,NO2_mean_ugm3,PM10_mean_ugm3,PM25_mean_ugm3
2026-02-12,ATS_Bergamo,33.79,24.8,16.79
2026-02-12,ATS_Montagna,34.19,33.0,24.0
2026-02-13,ATS_Bergamo,33.78,19.74,11.78
2026-02-13,ATS_Montagna,37.39,25.0,20.0
2026-02-14,ATS_Bergamo,29.53,14.6,10.47
2026-02-14,ATS_Montagna,38.7,27.0,22.0
2026-02-15,ATS_Bergamo,26.81,13.94,11.64
2026-02-15,ATS_Montagna,30.61,22.0,17.0
2026-02-16,ATS_Bergamo,34.41,21.55,11.53
2026-02-16,ATS_Montagna,37.41,26.0,18.0
2026-02-17,ATS_Bergamo,21.22,7.33,6.35
2026-02-17,ATS_Montagna,28.7,12.0,9.0
2026-02-18,ATS_Bergamo,32.11,17.54,9.18
2026-02-18,ATS_Montagna,35.73,20.0,15.0
2026-02-19,ATS_Bergamo,28.25,13.96,10.36
2026-02-19,ATS_Montagna,36.07,21.0,17.0
2026-02-20,ATS_Bergamo,32.5,18.28,14.0
2026-02-20,ATS_Montagna,35.07,23.0,17.0
2026-02-21,ATS_Bergamo,27.56,21.19,12.53
2026-02-21,ATS_Montagna,33.88,32.0,23.0
2026-02-22,ATS_Bergamo,30.01,39.58,29.65
2026-02-22,ATS_Montagna,33.94,38.0,29.0
2026-02-23,ATS_Bergamo,42.53,59.3,38.29
2026-02-23,ATS_Montagna,40.74,50.0,38.0
2026-02-24,ATS_Bergamo,33.61,62.32,38.84
2026-02-24,ATS_Montagna,37.53,,
2026-02-25,ATS_Bergamo,32.69,47.24,27.72
2026-02-25,ATS_Montagna,52.96,,
2026-02-26,ATS_Bergamo,37.69,49.2,28.13
2026-02-26,ATS_Montagna,37.63,,
2026-02-27,ATS_Bergamo,35.15,48.2,30.51
2026-02-27,ATS_Montagna,36.06,,27.0
2026-02-28,ATS_Bergamo,31.0,41.65,24.12
2026-02-28,ATS_Montagna,31.67,,30.0
2026-03-01,ATS_Bergamo,24.64,47.72,30.78
2026-03-01,ATS_Montagna,33.72,,41.0
2026-03-02,ATS_Bergamo,23.98,44.9,34.67
2026-03-02,ATS_Montagna,31.8,,
2026-03-03,ATS_Bergamo,24.26,32.55,20.23
2026-03-03,ATS_Montagna,29.4,41.0,34.0
2026-03-04,ATS_Bergamo,28.64,55.57,34.03
2026-03-04,ATS_Montagna,27.06,47.0,37.0
2026-03-05,ATS_Bergamo,26.04,62.21,32.13
2026-03-05,ATS_Montagna,31.48,56.0,41.0
2026-03-06,ATS_Bergamo,31.2,60.64,47.06
2026-03-06,ATS_Montagna,35.88,55.0,40.0
2026-03-07,ATS_Bergamo,27.58,55.82,44.71
2026-03-07,ATS_Montagna,24.39,43.0,33.0
2026-03-08,ATS_Bergamo,22.44,43.06,38.01
2026-03-08,ATS_Montagna,,41.0,31.0
2026-03-09,ATS_Bergamo,29.57,49.37,35.17
2026-03-09,ATS_Montagna,42.32,44.0,34.0
2026-03-10,ATS_Bergamo,29.87,61.61,42.92
2026-03-10,ATS_Montagna,30.2,51.0,38.0
2026-03-11,ATS_Bergamo,32.99,47.73,41.14
2026-03-11,ATS_Montagna,27.85,34.0,25.0
2026-03-12,ATS_Bergamo,26.53,32.55,27.81
2026-03-12,ATS_Montagna,28.13,37.0,29.0
2026-03-13,ATS_Bergamo,27.81,46.62,41.56
2026-03-13,ATS_Montagna,32.42,59.0,48.0
2026-03-14,ATS_Bergamo,15.64,24.36,18.34
2026-03-14,ATS_Montagna,25.2,32.0,26.0
2026-03-15,ATS_Bergamo,13.73,6.09,3.9
2026-03-15,ATS_Montagna,19.06,10.0,6.0
2026-03-16,ATS_Bergamo,20.72,10.61,5.94
2026-03-16,ATS_Montagna,26.86,15.0,9.0
2026-03-17,ATS_Bergamo,23.02,11.38,7.7
2026-03-17,ATS_Montagna,24.44,15.0,11.0
2026-03-18,ATS_Bergamo,19.84,12.96,8.76
2026-03-18,ATS_Montagna,23.22,16.0,8.0
2026-03-19,ATS_Bergamo,27.39,23.54,16.4
2026-03-19,ATS_Montagna,28.84,29.0,21.0
2026-03-20,ATS_Bergamo,25.91,27.21,17.64
2026-03-20,ATS_Montagna,25.8,31.0,21.0
2026-03-21,ATS_Bergamo,20.53,30.81,23.53
2026-03-21,ATS_Montagna,20.56,33.0,24.0
2026-03-22,ATS_Bergamo,13.35,23.78,20.79
2026-03-22,ATS_Montagna,15.38,24.0,21.0
2026-03-23,ATS_Bergamo,25.45,25.91,20.81
2026-03-23,ATS_Montagna,28.4,28.0,22.0
2026-03-24,ATS_Bergamo,28.21,33.65,25.54
2026-03-24,ATS_Montagna,31.43,32.0,22.0
2026-03-25,ATS_Bergamo,23.07,29.03,20.62
2026-03-25,ATS_Montagna,26.21,27.0,18.0
2026-03-26,ATS_Bergamo,16.04,5.86,3.2
2026-03-26,ATS_Montagna,11.42,4.0,4.0
2026-03-27,ATS_Bergamo,17.04,4.68,3.71
2026-03-27,ATS_Montagna,14.03,7.0,5.0
2026-03-28,ATS_Bergamo,25.16,21.45,12.21
2026-03-28,ATS_Montagna,22.64,15.0,10.0
2026-03-29,ATS_Bergamo,19.26,12.02,9.18
2026-03-29,ATS_Montagna,15.8,7.0,7.0
2026-03-30,ATS_Bergamo,17.34,9.01,5.29
2026-03-30,ATS_Montagna,21.72,9.0,5.0
2026-03-31,ATS_Bergamo,9.61,4.75,2.12
2026-03-31,ATS_Montagna,13.76,7.0,2.0
2026-04-01,ATS_Bergamo,23.5,9.91,5.66
2026-04-01,ATS_Montagna,20.95,21.0,9.0
2026-04-02,ATS_Bergamo,27.61,18.86,12.34
2026-04-02,ATS_Montagna,29.04,,
2026-04-03,ATS_Bergamo,28.83,19.28,11.86
2026-04-03,ATS_Montagna,28.07,,
2026-04-04,ATS_Bergamo,24.17,24.18,18.79
2026-04-04,ATS_Montagna,26.47,28.0,20.0
2026-04-05,ATS_Bergamo,20.32,24.97,20.13
2026-04-05,ATS_Montagna,20.93,23.0,16.0
2026-04-06,ATS_Bergamo,19.54,22.32,16.04
2026-04-06,ATS_Montagna,21.08,25.0,17.0
2026-04-07,ATS_Bergamo,22.01,25.32,13.45
2026-04-07,ATS_Montagna,25.77,22.0,12.0
2026-04-08,ATS_Bergamo,24.08,36.63,23.17
2026-04-08,ATS_Montagna,28.72,32.0,19.0
2026-04-09,ATS_Bergamo,24.61,35.73,19.39
2026-04-09,ATS_Montagna,26.79,37.0,22.0
2026-04-10,ATS_Bergamo,25.46,36.78,17.41
2026-04-10,ATS_Montagna,31.74,35.0,20.0
2026-04-11,ATS_Bergamo,22.29,30.32,18.26
2026-04-11,ATS_Montagna,26.67,34.0,22.0
2026-04-12,ATS_Bergamo,17.47,26.5,16.8
2026-04-12,ATS_Montagna,26.39,30.0,20.0
2026-04-13,ATS_Bergamo,21.46,24.65,17.5
2026-04-13,ATS_Montagna,33.28,20.0,14.0
2026-04-14,ATS_Bergamo,21.31,19.34,15.23
2026-04-14,ATS_Montagna,23.83,14.0,11.0
2026-04-15,ATS_Bergamo,19.75,22.63,22.23
2026-04-15,ATS_Montagna,22.25,27.0,18.0
2026-04-16,ATS_Bergamo,22.07,28.57,23.4
2026-04-16,ATS_Montagna,22.97,24.0,15.0
2026-04-17,ATS_Bergamo,22.72,32.41,20.43
2026-04-17,ATS_Montagna,24.69,30.0,19.0
2026-04-18,ATS_Bergamo,19.49,29.56,19.47
2026-04-18,ATS_Montagna,20.3,23.0,22.0
2026-04-19,ATS_Bergamo,12.51,13.69,8.79
2026-04-19,ATS_Montagna,18.54,23.0,13.0
2026-04-20,ATS_Bergamo,17.5,17.53,12.32
2026-04-20,ATS_Montagna,20.91,15.0,9.0
2026-04-21,ATS_Bergamo,17.33,11.91,8.52
2026-04-21,ATS_Montagna,22.97,,
2026-04-22,ATS_Bergamo,17.75,10.03,8.14
2026-04-22,ATS_Montagna,22.5,,
2026-04-23,ATS_Bergamo,23.3,19.44,9.38
2026-04-23,ATS_Montagna,24.57,,
2026-04-24,ATS_Bergamo,25.68,21.23,14.06
2026-04-24,ATS_Montagna,26.92,,
2026-04-25,ATS_Bergamo,19.48,16.56,10.2
2026-04-25,ATS_Montagna,20.31,,
2026-04-26,ATS_Bergamo,18.14,15.07,10.12
2026-04-27,ATS_Bergamo,20.27,25.81,12.88
2026-04-27,ATS_Montagna,23.57,,
2026-04-28,ATS_Bergamo,19.98,24.08,14.88
2026-04-28,ATS_Montagna,21.51,18.0,12.0
2026-04-29,ATS_Bergamo,16.77,16.98,11.6
2026-04-29,ATS_Montagna,24.31,16.0,12.0
2026-04-30,ATS_Bergamo,20.12,17.44,11.19
2026-04-30,ATS_Montagna,19.47,17.0,8.0
2026-05-01,ATS_Bergamo,15.5,15.79,10.41
2026-05-01,ATS_Montagna,15.03,20.0,10.0
2026-05-02,ATS_Bergamo,18.87,18.61,11.89
2026-05-02,ATS_Montagna,17.68,22.0,14.0
2026-05-03,ATS_Bergamo,16.48,13.51,9.35
2026-05-03,ATS_Montagna,19.03,16.0,12.0
2026-05-04,ATS_Bergamo,22.15,14.68,8.37
2026-05-04,ATS_Montagna,22.34,17.0,8.0
2026-05-05,ATS_Bergamo,23.8,13.16,8.11
2026-05-05,ATS_Montagna,31.26,15.0,10.0
2026-05-06,ATS_Bergamo,14.86,7.41,6.12
2026-05-06,ATS_Montagna,21.95,9.0,5.0
2026-05-07,ATS_Bergamo,16.72,7.26,4.66
2026-05-07,ATS_Montagna,17.74,8.0,4.0
2026-05-08,ATS_Bergamo,19.88,16.38,12.05
2026-05-08,ATS_Montagna,20.1,,
2026-05-09,ATS_Bergamo,17.03,13.81,8.4
2026-05-09,ATS_Montagna,14.74,,
2026-05-10,ATS_Bergamo,12.33,14.6,8.91
2026-05-10,ATS_Montagna,20.1,,
2026-05-11,ATS_Bergamo,16.08,12.75,8.81
2026-05-11,ATS_Montagna,21.69,,
2026-05-12,ATS_Bergamo,14.66,,
2026-05-12,ATS_Montagna,17.38,,
